id,state,year,quarter,transaction_type,transaction_count,transaction_amount
4270,sikkim,2021,4,Peer-to-peer payments,831597,3548508409.656125
4271,sikkim,2021,4,Recharge & bill payments,376078,136473754.40071422
4272,sikkim,2021,4,Merchant payments,369343,504586163.5569785
4273,sikkim,2021,4,Financial Services,2269,3162023.7210206646
4274,sikkim,2021,4,Others,5058,4052910.300969372
4275,sikkim,2022,1,Peer-to-peer payments,916940,3650961081.00263
4276,sikkim,2022,1,Merchant payments,449273,570784579.6670712
4277,sikkim,2022,1,Recharge & bill payments,371579,139135962.10369253
4278,sikkim,2022,1,Financial Services,2124,3062332.163804472
4279,sikkim,2022,1,Others,4386,3487320.9262269526
4280,sikkim,2022,2,Peer-to-peer payments,1198014,4596501308.195931
4281,sikkim,2022,2,Merchant payments,706658,847497607.0893551
4282,sikkim,2022,2,Recharge & bill payments,411189,162174479.6973383
4283,sikkim,2022,2,Financial Services,1758,1861284.7969863976
4284,sikkim,2022,2,Others,4462,3070990.527526753
4285,sikkim,2022,3,Peer-to-peer payments,1222037,4173703593.656705
4286,sikkim,2022,3,Merchant payments,772650,830361400.9603965
4287,sikkim,2022,3,Recharge & bill payments,397207,153567926.32171312
4288,sikkim,2022,3,Financial Services,1538,2851319.5479129553
4289,sikkim,2022,3,Others,3326,2396303.4047308513
4290,sikkim,2022,4,Peer-to-peer payments,1548662,5175155338.821596
4291,sikkim,2022,4,Merchant payments,1033541,1096220774.255463
4292,sikkim,2022,4,Recharge & bill payments,470639,181281682.32208142
4293,sikkim,2022,4,Financial Services,2049,2701971.788609252
4294,sikkim,2022,4,Others,3448,3025622.2320622765
4295,sikkim,2023,1,Peer-to-peer payments,1779090,5451626602.0
4296,sikkim,2023,1,Merchant payments,1067585,1091745064.0
4297,sikkim,2023,1,Recharge & bill payments,543957,213517668.0
4298,sikkim,2023,1,Financial Services,2603,2801184.0
4299,sikkim,2023,1,Others,2893,2877504.0
4300,sikkim,2023,2,Peer-to-peer payments,2196285,6799375282.0
4301,sikkim,2023,2,Merchant payments,1616549,1523202088.0
4302,sikkim,2023,2,Recharge & bill payments,594826,251468530.0
4303,sikkim,2023,2,Financial Services,2790,3457083.0
4304,sikkim,2023,2,Others,2517,2847453.0
4305,sikkim,2023,3,Peer-to-peer payments,2187102,6245427022.0
4306,sikkim,2023,3,Merchant payments,2011690,1619166618.0
4307,sikkim,2023,3,Recharge & bill payments,600784,233423001.0
4308,sikkim,2023,3,Financial Services,3289,7262131.0
4309,sikkim,2023,3,Others,2072,1958649.0
4310,sikkim,2023,4,Peer-to-peer payments,2165502,6467541154.0
4311,sikkim,2023,4,Merchant payments,2124031,1877772225.0
4312,sikkim,2023,4,Recharge & bill payments,562618,235242389.0
4313,sikkim,2023,4,Financial Services,3357,7657246.0
4314,sikkim,2023,4,Others,1816,2395457.0
4315,sikkim,2024,1,Merchant payments,2707037,2172007531.0
4316,sikkim,2024,1,Peer-to-peer payments,2501457,6989057055.0
4317,sikkim,2024,1,Recharge & bill payments,605942,278107861.0
4318,sikkim,2024,1,Financial Services,3962,14632590.0
4319,sikkim,2024,1,Others,1748,1916486.0
4320,sikkim,2024,2,Merchant payments,3610564,2756669498.0
4321,sikkim,2024,2,Peer-to-peer payments,2927640,8213879109.0
4322,sikkim,2024,2,Recharge & bill payments,642240,310411870.0
4323,sikkim,2024,2,Financial Services,5988,12875123.0
4324,sikkim,2024,2,Others,1890,2682555.0
4325,sikkim,2024,3,Merchant payments,3967262,2720586221.0
4326,sikkim,2024,3,Peer-to-peer payments,3060298,7537324304.0
4327,sikkim,2024,3,Recharge & bill payments,677635,293314207.0
4328,sikkim,2024,3,Financial Services,6715,15986708.0
4329,sikkim,2024,3,Others,1871,2617632.0
4330,sikkim,2024,4,Merchant payments,4746814,3358031205.0
4331,sikkim,2024,4,Peer-to-peer payments,3464526,8951460155.0
4332,sikkim,2024,4,Recharge & bill payments,682763,312543062.0
4333,sikkim,2024,4,Financial Services,20851,15322191.0
4334,sikkim,2024,4,Others,1916,3744785.0
4335,tamil-nadu,2018,1,Recharge & bill payments,3308548,646028338.3951533
4336,tamil-nadu,2018,1,Peer-to-peer payments,2670613,10031518934.085688
4337,tamil-nadu,2018,1,Merchant payments,326510,272002057.1736871
4338,tamil-nadu,2018,1,Financial Services,115363,31876073.74792233
4339,tamil-nadu,2018,1,Others,305588,280132294.11422664
4340,tamil-nadu,2018,2,Recharge & bill payments,4464677,1189892955.8051775
4341,tamil-nadu,2018,2,Peer-to-peer payments,4433762,18067624388.09562
4342,tamil-nadu,2018,2,Merchant payments,627918,517130320.4660308
4343,tamil-nadu,2018,2,Financial Services,167035,65402385.25640666
4344,tamil-nadu,2018,2,Others,298736,285794226.64323723
4345,tamil-nadu,2018,3,Peer-to-peer payments,8810836,26792462660.044968
4346,tamil-nadu,2018,3,Recharge & bill payments,5148411,1521551955.205038
4347,tamil-nadu,2018,3,Merchant payments,1290978,733189649.5729834
4348,tamil-nadu,2018,3,Financial Services,191732,37049222.36590697
4349,tamil-nadu,2018,3,Others,332121,245838753.995272
4350,tamil-nadu,2018,4,Peer-to-peer payments,11538547,39180083690.57276
4351,tamil-nadu,2018,4,Recharge & bill payments,7093764,2020329567.8245385
4352,tamil-nadu,2018,4,Merchant payments,3145621,1742903221.432857
4353,tamil-nadu,2018,4,Financial Services,228398,46571758.68242933
4354,tamil-nadu,2018,4,Others,451114,312185737.38152075
4355,tamil-nadu,2019,1,Peer-to-peer payments,18645926,51296299081.44436
4356,tamil-nadu,2019,1,Recharge & bill payments,8863289,2695317014.8660007
4357,tamil-nadu,2019,1,Merchant payments,4195222,1924461188.9900146
4358,tamil-nadu,2019,1,Financial Services,193261,31217137.545322973
4359,tamil-nadu,2019,1,Others,377347,256742393.28426796
4360,tamil-nadu,2019,2,Peer-to-peer payments,16952961,57924128549.06981
4361,tamil-nadu,2019,2,Recharge & bill payments,8414514,3280033639.8500404
4362,tamil-nadu,2019,2,Merchant payments,6296995,2690331792.5060787
4363,tamil-nadu,2019,2,Financial Services,70142,18334602.389631532
4364,tamil-nadu,2019,2,Others,437125,294847441.9421142
4365,tamil-nadu,2019,3,Peer-to-peer payments,21277636,70615331408.53966
4366,tamil-nadu,2019,3,Merchant payments,10344027,4079315732.661683
4367,tamil-nadu,2019,3,Recharge & bill payments,9246678,3964144354.4161515
4368,tamil-nadu,2019,3,Financial Services,88261,27213741.831077334
4369,tamil-nadu,2019,3,Others,453581,273599406.1898495
4370,tamil-nadu,2019,4,Peer-to-peer payments,28814008,91858026341.27563
4371,tamil-nadu,2019,4,Merchant payments,16153034,6420193204.780616
4372,tamil-nadu,2019,4,Recharge & bill payments,11157765,4681454397.562926
4373,tamil-nadu,2019,4,Financial Services,60624,24332240.65556671
4374,tamil-nadu,2019,4,Others,410980,206859328.2685905
4375,tamil-nadu,2020,1,Peer-to-peer payments,30880360,101907683045.28436
4376,tamil-nadu,2020,1,Merchant payments,21541556,8950736938.223478
4377,tamil-nadu,2020,1,Recharge & bill payments,14134259,5493239429.7322235
4378,tamil-nadu,2020,1,Financial Services,61427,41422107.813630365
4379,tamil-nadu,2020,1,Others,335871,176604658.386683
4380,tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347647064.12332
4381,tamil-nadu,2020,2,Recharge & bill payments,18474731,6414781159.484189
4382,tamil-nadu,2020,2,Merchant payments,11477546,6909361871.628206
4383,tamil-nadu,2020,2,Financial Services,78584,89189349.84916353
4384,tamil-nadu,2020,2,Others,138405,65529451.74366937
4385,tamil-nadu,2020,3,Peer-to-peer payments,31754077,123561080533.04672
4386,tamil-nadu,2020,3,Merchant payments,20664887,12554589575.504852
4387,tamil-nadu,2020,3,Recharge & bill payments,17521756,7476952307.406668
4388,tamil-nadu,2020,3,Financial Services,129671,158512062.54590106
4389,tamil-nadu,2020,3,Others,207434,90281020.15995154
4390,tamil-nadu,2020,4,Peer-to-peer payments,47800741,172196381789.491
4391,tamil-nadu,2020,4,Merchant payments,41297305,24417758781.65223
4392,tamil-nadu,2020,4,Recharge & bill payments,21563946,9462546013.163391
4393,tamil-nadu,2020,4,Financial Services,153044,186775413.14290395
4394,tamil-nadu,2020,4,Others,364665,209735503.54521424
4395,tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611
4396,tamil-nadu,2021,1,Merchant payments,53811885,30722779534.582508
4397,tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548
4398,tamil-nadu,2021,1,Financial Services,170620,215319360.4840321
4399,tamil-nadu,2021,1,Others,301617,208899281.88347316
4400,tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379027686.30246
4401,tamil-nadu,2021,2,Merchant payments,52048347,33504798112.88382
4402,tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478
4403,tamil-nadu,2021,2,Financial Services,192614,225113402.6634022
4404,tamil-nadu,2021,2,Others,351547,223054882.44675264
4405,tamil-nadu,2021,3,Merchant payments,85074941,52932187058.575195
4406,tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346
4407,tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631
4408,tamil-nadu,2021,3,Financial Services,182097,246146707.2790811
4409,tamil-nadu,2021,3,Others,515319,294622911.6328684
4410,tamil-nadu,2021,4,Merchant payments,117578360,70539086832.13815
4411,tamil-nadu,2021,4,Peer-to-peer payments,104493071,353529424598.23047
4412,tamil-nadu,2021,4,Recharge & bill payments,36163870,18979178477.53405
4413,tamil-nadu,2021,4,Financial Services,228761,275850497.094934
4414,tamil-nadu,2021,4,Others,691914,400412189.80491126
4415,tamil-nadu,2022,1,Merchant payments,139788772,81798208975.87326
4416,tamil-nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541
4417,tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141.096962
4418,tamil-nadu,2022,1,Financial Services,241201,298216135.377552
4419,tamil-nadu,2022,1,Others,579955,355987089.8306444
4420,tamil-nadu,2022,2,Merchant payments,179245529,100813133534.0309
4421,tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711
4422,tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488
4423,tamil-nadu,2022,2,Financial Services,202498,233054908.96978933
4424,tamil-nadu,2022,2,Others,459948,277767177.03123105
4425,tamil-nadu,2022,3,Merchant payments,202149276,109801011246.16069
4426,tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984
4427,tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715
4428,tamil-nadu,2022,3,Financial Services,217741,238069828.1652185
4429,tamil-nadu,2022,3,Others,404438,265434770.79138052
4430,tamil-nadu,2022,4,Merchant payments,229308285,118847998736.56468
4431,tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734
4432,tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171.386997
4433,tamil-nadu,2022,4,Financial Services,295740,334812023.56560165
4434,tamil-nadu,2022,4,Others,400402,275988847.1474179
4435,tamil-nadu,2023,1,Merchant payments,248540772,124250251559.0
4436,tamil-nadu,2023,1,Peer-to-peer payments,169269032,554678365256.0
4437,tamil-nadu,2023,1,Recharge & bill payments,42745926,36069237413.0
4438,tamil-nadu,2023,1,Financial Services,281287,303893116.0
4439,tamil-nadu,2023,1,Others,375370,281926174.0
4440,tamil-nadu,2023,2,Merchant payments,270279446,132952561597.0
4441,tamil-nadu,2023,2,Peer-to-peer payments,181169979,603065358975.0
4442,tamil-nadu,2023,2,Recharge & bill payments,46387359,39784453434.0
4443,tamil-nadu,2023,2,Financial Services,273888,317118374.0
4444,tamil-nadu,2023,2,Others,318966,243058635.0
4445,tamil-nadu,2023,3,Merchant payments,309648502,147481033140.0
4446,tamil-nadu,2023,3,Peer-to-peer payments,198678217,641624213537.0
4447,tamil-nadu,2023,3,Recharge & bill payments,47138716,43398412878.0
4448,tamil-nadu,2023,3,Financial Services,320645,373041817.0
4449,tamil-nadu,2023,3,Others,298928,228563326.0
4450,tamil-nadu,2023,4,Merchant payments,336838248,162776066943.0
4451,tamil-nadu,2023,4,Peer-to-peer payments,208592985,662522423764.0
4452,tamil-nadu,2023,4,Recharge & bill payments,47390155,46923336165.0
4453,tamil-nadu,2023,4,Financial Services,381269,421861473.0
4454,tamil-nadu,2023,4,Others,278724,226976660.0
4455,tamil-nadu,2024,1,Merchant payments,372666269,174040000374.0
4456,tamil-nadu,2024,1,Peer-to-peer payments,219277542,689079882786.0
4457,tamil-nadu,2024,1,Recharge & bill payments,47746915,50024181672.0
4458,tamil-nadu,2024,1,Financial Services,374620,495981410.0
4459,tamil-nadu,2024,1,Others,261851,221064820.0
4460,tamil-nadu,2024,2,Merchant payments,421976763,197165267684.0
4461,tamil-nadu,2024,2,Peer-to-peer payments,232946490,735720936629.0
4462,tamil-nadu,2024,2,Recharge & bill payments,49473659,51378465692.0
4463,tamil-nadu,2024,2,Financial Services,423814,610399506.0
4464,tamil-nadu,2024,2,Others,262960,276080355.0
4465,tamil-nadu,2024,3,Merchant payments,465377405,211903749095.0
4466,tamil-nadu,2024,3,Peer-to-peer payments,261706244,784327647260.0
4467,tamil-nadu,2024,3,Recharge & bill payments,50701926,53589777402.0
4468,tamil-nadu,2024,3,Financial Services,499913,641815710.0
4469,tamil-nadu,2024,3,Others,251213,316605354.0
4470,tamil-nadu,2024,4,Merchant payments,495976852,225671459942.0
4471,tamil-nadu,2024,4,Peer-to-peer payments,272513152,807642909750.0
4472,tamil-nadu,2024,4,Recharge & bill payments,50037730,53242042381.0
4473,tamil-nadu,2024,4,Financial Services,1645600,715680931.0
4474,tamil-nadu,2024,4,Others,250554,360782602.0
4475,telangana,2018,1,Recharge & bill payments,4209319,831912767.5937189
4476,telangana,2018,1,Peer-to-peer payments,3307245,11748268950.760422
4477,telangana,2018,1,Merchant payments,351474,282899066.6137372
4478,telangana,2018,1,Financial Services,262876,57011875.36233704
4479,telangana,2018,1,Others,391852,388111458.2121352
4480,telangana,2018,2,Peer-to-peer payments,4784079,20748520742.57553
4481,telangana,2018,2,Recharge & bill payments,4686542,1274130053.834579
4482,telangana,2018,2,Merchant payments,701082,551696487.3185428
4483,telangana,2018,2,Financial Services,277805,85498213.25384143
4484,telangana,2018,2,Others,315162,357356020.669816
4485,telangana,2018,3,Peer-to-peer payments,11560952,29253505738.828743
4486,telangana,2018,3,Recharge & bill payments,5328881,1568136060.627837
4487,telangana,2018,3,Merchant payments,1770075,855534175.4794186
4488,telangana,2018,3,Financial Services,307312,52554123.97376218
4489,telangana,2018,3,Others,365483,300363110.81379545
4490,telangana,2018,4,Peer-to-peer payments,15571288,44541667501.74112
4491,telangana,2018,4,Recharge & bill payments,7121135,2165870863.16865
4492,telangana,2018,4,Merchant payments,5315161,2356841304.9649296
4493,telangana,2018,4,Financial Services,392423,64569231.23559249
4494,telangana,2018,4,Others,521147,380139546.93821603
4495,telangana,2019,1,Peer-to-peer payments,40488967,87361237975.49301
4496,telangana,2019,1,Merchant payments,12341901,4144368545.535969
4497,telangana,2019,1,Recharge & bill payments,11525394,3619117615.485172
4498,telangana,2019,1,Financial Services,463688,54547989.275453925
4499,telangana,2019,1,Others,470752,343989909.8750894
4500,telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147
4501,telangana,2019,2,Merchant payments,25682382,8442740781.469844
4502,telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645
4503,telangana,2019,2,Financial Services,252173,43627344.86329399
4504,telangana,2019,2,Others,709213,490894328.3915366
4505,telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203
4506,telangana,2019,3,Merchant payments,44035953,14308557740.55424
4507,telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364
4508,telangana,2019,3,Financial Services,183163,39617186.74048498
4509,telangana,2019,3,Others,857925,445278745.3818412
4510,telangana,2019,4,Peer-to-peer payments,82587060,249346680995.99316
4511,telangana,2019,4,Merchant payments,59347809,21510626607.08445
4512,telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655
4513,telangana,2019,4,Financial Services,137291,33453857.404595934
4514,telangana,2019,4,Others,703042,294688962.659046
4515,telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554
4516,telangana,2020,1,Merchant payments,76818285,31076431477.91269
4517,telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993
4518,telangana,2020,1,Financial Services,88184,59500639.38684589
4519,telangana,2020,1,Others,509877,241784101.54604858
4520,telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438
4521,telangana,2020,2,Merchant payments,44181999,26712043204.891262
4522,telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046
4523,telangana,2020,2,Financial Services,116776,134169906.74750492
4524,telangana,2020,2,Others,187200,100126467.191328
4525,telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534
4526,telangana,2020,3,Merchant payments,86836471,49743225885.179474
4527,telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897
4528,telangana,2020,3,Financial Services,195857,223377023.50525153
4529,telangana,2020,3,Others,318539,156875854.55487928
4530,telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154
4531,telangana,2020,4,Merchant payments,143897953,81725950703.21272
4532,telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398
4533,telangana,2020,4,Financial Services,230134,275357720.01805824
4534,telangana,2020,4,Others,733503,366346176.40682477
