id,level,state_name,district_name,year,quarter,count,amount
499,state,chhattisgarh,,2021,2,44689420,78728771259.22594
500,state,jammu & kashmir,,2021,2,10027819,22813755428.591625
501,state,goa,,2021,2,4710135,8012853587.075999
502,state,arunachal pradesh,,2021,2,1568338,4456425616.994377
503,state,delhi,,2021,2,170157264,281941097684.5416
504,state,uttarakhand,,2021,2,24000432,40990817874.83847
505,state,puducherry,,2021,3,5121726,8729974431.01447
506,state,tamil nadu,,2021,3,204357404,365207323053.92737
507,state,uttar pradesh,,2021,3,306543384,557080841279.8989
508,state,madhya pradesh,,2021,3,311443334,504412603851.499
509,state,andhra pradesh,,2021,3,432032550,984218035564.122
510,state,tripura,,2021,3,2081200,4364133768.181473
511,state,lakshadweep,,2021,3,13370,38803163.698768154
512,state,manipur,,2021,3,3941396,10406861028.904892
513,state,maharashtra,,2021,3,792874060,1159257305167.4517
514,state,dadra & nagar haveli & daman & diu,,2021,3,3129470,4305939102.791508
515,state,meghalaya,,2021,3,1097731,2769000451.527979
516,state,andaman & nicobar islands,,2021,3,449764,1310024395.8016036
517,state,haryana,,2021,3,140459693,240827092259.20697
518,state,rajasthan,,2021,3,400284753,710511328542.4896
519,state,ladakh,,2021,3,590987,2213984743.93459
520,state,punjab,,2021,3,42533489,85992560840.61221
521,state,assam,,2021,3,33504441,75700499273.30748
522,state,jharkhand,,2021,3,70795702,121891015118.8533
523,state,odisha,,2021,3,177362674,303780718933.0267
524,state,bihar,,2021,3,187671113,397062760956.3983
525,state,kerala,,2021,3,63028266,101686161773.12894
526,state,karnataka,,2021,3,753296539,1133234739157.5984
527,state,chandigarh,,2021,3,6649378,11815883004.693302
528,state,telangana,,2021,3,622886768,1178289126292.262
529,state,himachal pradesh,,2021,3,12064167,21310262071.128155
530,state,west bengal,,2021,3,181712988,362457066256.5059
531,state,gujarat,,2021,3,149248407,272624626113.58765
532,state,sikkim,,2021,3,1160594,2989336863.8083954
533,state,nagaland,,2021,3,1356792,3987416848.005447
534,state,mizoram,,2021,3,478529,1473748650.2119522
535,state,chhattisgarh,,2021,3,64237938,104606108262.77591
536,state,jammu & kashmir,,2021,3,13151041,31598443648.03224
537,state,goa,,2021,3,6467763,10478425592.936367
538,state,arunachal pradesh,,2021,3,1906967,5678124175.298816
539,state,delhi,,2021,3,238760608,383858316548.281
540,state,uttarakhand,,2021,3,31042284,50527496783.56469
541,state,puducherry,,2021,4,6368810,10423651801.230518
542,state,tamil nadu,,2021,4,259155976,443723952594.79407
543,state,uttar pradesh,,2021,4,406157932,773890970072.1896
544,state,madhya pradesh,,2021,4,404308084,656887492404.479
545,state,andhra pradesh,,2021,4,522254003,1156264447083.9226
546,state,tripura,,2021,4,2520693,5496929464.299448
547,state,lakshadweep,,2021,4,15470,50998185.528381005
548,state,manipur,,2021,4,4687439,12658472038.211857
549,state,maharashtra,,2021,4,1010731502,1475358473128.29
550,state,dadra & nagar haveli & daman & diu,,2021,4,4157085,5565839386.3306675
551,state,meghalaya,,2021,4,1440193,3848765400.1861496
552,state,andaman & nicobar islands,,2021,4,636123,1932610101.3236554
553,state,haryana,,2021,4,169686975,309240599300.4638
554,state,rajasthan,,2021,4,487621597,903934418544.2667
555,state,ladakh,,2021,4,630187,2153535138.7802677
556,state,punjab,,2021,4,52359360,110710126241.99957
557,state,assam,,2021,4,46020361,104184967893.21591
558,state,jharkhand,,2021,4,96009042,166017119003.7058
559,state,odisha,,2021,4,233925366,385251049689.91846
560,state,bihar,,2021,4,245126945,519371614068.7477
561,state,kerala,,2021,4,81823741,123342136943.36395
562,state,karnataka,,2021,4,931725438,1375471324349.8777
563,state,chandigarh,,2021,4,7898903,14373583510.61845
564,state,telangana,,2021,4,775989773,1463758189500.9146
565,state,himachal pradesh,,2021,4,14666864,26136220500.625923
566,state,west bengal,,2021,4,225029560,462218037262.097
567,state,gujarat,,2021,4,182987325,342382580053.62726
568,state,sikkim,,2021,4,1584345,4196783261.6358047
569,state,nagaland,,2021,4,1631483,4939083784.136465
570,state,mizoram,,2021,4,553329,1770665741.5230405
571,state,chhattisgarh,,2021,4,84717494,136399110518.81381
572,state,jammu & kashmir,,2021,4,16790628,38926237425.771454
573,state,goa,,2021,4,11088759,18627257115.86965
574,state,arunachal pradesh,,2021,4,2390598,6943510352.611343
575,state,delhi,,2021,4,292683359,488695314062.3906
576,state,uttarakhand,,2021,4,40361280,66148108159.422195
577,state,puducherry,,2022,1,7359176,12083474905.386654
578,state,tamil nadu,,2022,1,294573150,512789201600.61597
579,state,uttar pradesh,,2022,1,473953246,883123174117.039
580,state,madhya pradesh,,2022,1,472703058,747665139599.6421
581,state,andhra pradesh,,2022,1,582603911,1294320646554.8625
582,state,tripura,,2022,1,2871190,6247329764.349836
583,state,lakshadweep,,2022,1,16397,54939432.65393007
584,state,manipur,,2022,1,5313679,14144501078.373814
585,state,maharashtra,,2022,1,1169506438,1681399273981.1614
586,state,dadra & nagar haveli & daman & diu,,2022,1,4802803,6237048367.262389
587,state,meghalaya,,2022,1,1674750,4662338331.33188
588,state,andaman & nicobar islands,,2022,1,794748,2129030202.0751667
589,state,haryana,,2022,1,191988609,341304042652.78125
590,state,rajasthan,,2022,1,564962220,1022050180980.1362
591,state,ladakh,,2022,1,630015,2025040918.8422096
592,state,punjab,,2022,1,57758302,118389978105.96233
593,state,assam,,2022,1,58889886,132280437892.70251
594,state,jharkhand,,2022,1,110911210,194700207087.16907
595,state,odisha,,2022,1,263633499,451227311779.7898
596,state,bihar,,2022,1,284390434,611411695731.1454
597,state,kerala,,2022,1,95280965,139988942464.69464
598,state,karnataka,,2022,1,1057855407,1566649488305.8838
599,state,chandigarh,,2022,1,8600491,15174991549.840002
600,state,telangana,,2022,1,886453385,1670638169828.999
601,state,himachal pradesh,,2022,1,16088180,26518447439.932728
602,state,west bengal,,2022,1,260505092,551426663209.5653
603,state,gujarat,,2022,1,210547146,392548092253.5477
604,state,sikkim,,2022,1,1744302,4367431275.863418
605,state,nagaland,,2022,1,1925952,5544951708.895753
606,state,mizoram,,2022,1,604917,1945158963.6112473
607,state,chhattisgarh,,2022,1,97413292,157847045454.8349
608,state,jammu & kashmir,,2022,1,16245311,33147863626.158833
609,state,goa,,2022,1,12214098,19816445402.846123
610,state,arunachal pradesh,,2022,1,2804068,7828091628.0873575
611,state,delhi,,2022,1,330999861,536964920836.2892
612,state,uttarakhand,,2022,1,44560772,70978782500.07388
613,state,puducherry,,2022,2,8643687,13778745255.768896
614,state,tamil nadu,,2022,2,354506937,590134727678.3616
615,state,uttar pradesh,,2022,2,595298776,1067515182419.9624
616,state,madhya pradesh,,2022,2,544899829,867024737328.533
617,state,andhra pradesh,,2022,2,671134030,1479853948202.9194
618,state,tripura,,2022,2,3418664,6878271042.0352955
619,state,lakshadweep,,2022,2,17569,55929601.98990567
620,state,manipur,,2022,2,6105632,14922910635.149328
621,state,maharashtra,,2022,2,1407533113,2006272382175.94
622,state,dadra & nagar haveli & daman & diu,,2022,2,5759771,6995159780.810846
623,state,meghalaya,,2022,2,2044649,5281491421.884784
624,state,andaman & nicobar islands,,2022,2,1071217,2685920350.080267
625,state,haryana,,2022,2,234699962,395234035249.5022
626,state,rajasthan,,2022,2,661170150,1152833518600.3425
627,state,ladakh,,2022,2,1118073,3543318177.9962664
628,state,punjab,,2022,2,72272823,137345426369.22662
629,state,assam,,2022,2,76334725,153111042086.78204
630,state,jharkhand,,2022,2,132925275,225636227828.13763
631,state,odisha,,2022,2,313451598,510035012340.00885
632,state,bihar,,2022,2,360145029,754461454966.1152
633,state,kerala,,2022,2,106365322,154696329549.125
634,state,karnataka,,2022,2,1277448960,1867146114059.2139
635,state,chandigarh,,2022,2,10772489,17283500158.371002
636,state,telangana,,2022,2,1063382557,1951414544517.1062
637,state,himachal pradesh,,2022,2,21291371,33709107958.242233
638,state,west bengal,,2022,2,315742141,648575179584.2422
639,state,gujarat,,2022,2,252052796,446798000976.83795
640,state,sikkim,,2022,2,2322081,5611105670.307129
641,state,nagaland,,2022,2,2031329,5740285349.020275
642,state,mizoram,,2022,2,643977,2003186567.1089382
643,state,chhattisgarh,,2022,2,116584048,181181677163.7799
644,state,jammu & kashmir,,2022,2,23813747,46254290836.635826
645,state,goa,,2022,2,14216054,22873037759.520226
646,state,arunachal pradesh,,2022,2,3556925,9131665374.225872
647,state,delhi,,2022,2,410634184,629855650458.2181
648,state,uttarakhand,,2022,2,58166878,88313371025.334
649,state,puducherry,,2022,3,7042727,10854317711.140945
650,state,tamil nadu,,2022,3,393496175,631879220373.2378
651,state,uttar pradesh,,2022,3,703589072,1121370050898.7214
652,state,madhya pradesh,,2022,3,731259559,1032908494249.5833
653,state,andhra pradesh,,2022,3,642855035,1385077409712.0752
654,state,tripura,,2022,3,4256579,8648352804.91115
655,state,lakshadweep,,2022,3,15241,47580009.61750026
656,state,manipur,,2022,3,6352742,15381430267.299776
657,state,maharashtra,,2022,3,1486389417,1947579187374.532
658,state,dadra & nagar haveli & daman & diu,,2022,3,6465621,7520647359.499438
659,state,meghalaya,,2022,3,4359165,9603300797.121542
660,state,andaman & nicobar islands,,2022,3,1584379,3310631772.137388
661,state,haryana,,2022,3,269361810,428054494578.0213
662,state,rajasthan,,2022,3,767541360,1238489256318.2175
663,state,ladakh,,2022,3,1190858,3605199350.373912
664,state,punjab,,2022,3,84177897,149319443006.3546
665,state,assam,,2022,3,86113811,161489079054.89807
666,state,jharkhand,,2022,3,146815332,229412884063.95636
667,state,odisha,,2022,3,386687326,564545557340.5428
668,state,bihar,,2022,3,437367385,791446486557.8687
669,state,kerala,,2022,3,119362904,162260419315.42975
670,state,karnataka,,2022,3,1189761328,1665918232610.94
671,state,chandigarh,,2022,3,13478173,20559757737.40586
672,state,telangana,,2022,3,1628165401,2706325865752.0645
673,state,himachal pradesh,,2022,3,25164868,37380782688.54074
674,state,west bengal,,2022,3,356792388,704749898612.1294
675,state,gujarat,,2022,3,303239732,497437502209.44305
676,state,sikkim,,2022,3,2396758,5162880543.891459
677,state,nagaland,,2022,3,1894113,5364400495.050829
678,state,mizoram,,2022,3,659038,1946265612.067956
679,state,chhattisgarh,,2022,3,158252587,220161558081.9853
680,state,jammu & kashmir,,2022,3,22534394,40963554502.24847
681,state,goa,,2022,3,13188687,19574265275.70635
682,state,arunachal pradesh,,2022,3,3939418,9025110785.048618
683,state,delhi,,2022,3,475592161,677612647116.1133
684,state,uttarakhand,,2022,3,63996519,92641259938.36333
685,state,puducherry,,2022,4,7556127,11142204877.174492
686,state,tamil nadu,,2022,4,436316636,675689667591.437
687,state,uttar pradesh,,2022,4,836369071,1376378802069.4858
688,state,madhya pradesh,,2022,4,898828268,1302999857548.291
689,state,andhra pradesh,,2022,4,690017077,1424725083041.687
690,state,tripura,,2022,4,5198190,10452971818.154081
691,state,lakshadweep,,2022,4,17147,54813873.614936255
692,state,manipur,,2022,4,6428670,15625956698.341496
693,state,maharashtra,,2022,4,1688775272,2210470839617.1724
694,state,dadra & nagar haveli & daman & diu,,2022,4,7189585,8059640746.081128
695,state,meghalaya,,2022,4,3932448,8996541156.34871
696,state,andaman & nicobar islands,,2022,4,1987535,3984674404.428784
697,state,haryana,,2022,4,296648365,490490659880.10236
698,state,rajasthan,,2022,4,865574848,1456956699398.6523
699,state,ladakh,,2022,4,1083372,2894477572.6789374
700,state,punjab,,2022,4,91835180,168107427177.94028
701,state,assam,,2022,4,103981267,192653519187.54803
702,state,jharkhand,,2022,4,175300092,277971737448.5812
703,state,odisha,,2022,4,445714743,652217064523.9851
704,state,bihar,,2022,4,517084649,936012149674.8281
705,state,kerala,,2022,4,132960468,173559808599.71005
706,state,karnataka,,2022,4,1378910371,1904516622907.6313
707,state,chandigarh,,2022,4,17904840,27879754566.939415
708,state,telangana,,2022,4,1819506832,2978252562916.1367
709,state,himachal pradesh,,2022,4,28555136,41779343232.37363
710,state,west bengal,,2022,4,405847597,787775633607.248
711,state,gujarat,,2022,4,341156018,567918305336.5343
712,state,sikkim,,2022,4,3058339,6458385389.419817
713,state,nagaland,,2022,4,2476205,6969966384.314047
714,state,mizoram,,2022,4,693774,2037911085.2630136
715,state,chhattisgarh,,2022,4,177960446,252519180810.47455
716,state,jammu & kashmir,,2022,4,27316158,44315295915.49408
717,state,goa,,2022,4,17192674,24924986371.339146
718,state,arunachal pradesh,,2022,4,4632709,9684909697.502243
719,state,delhi,,2022,4,515203457,744915016018.5759
720,state,uttarakhand,,2022,4,77983880,115496046831.35889
721,state,puducherry,,2023,1,10144295,14222388506.0
722,state,tamil nadu,,2023,1,461212387,715583673518.0
723,state,uttar pradesh,,2023,1,1002557722,1636936265372.0
724,state,madhya pradesh,,2023,1,734566970,1062026599901.0
725,state,andhra pradesh,,2023,1,1145532464,2249051316530.0
726,state,tripura,,2023,1,7118687,13288282891.0
727,state,lakshadweep,,2023,1,29520,85321961.0
728,state,manipur,,2023,1,3258383,8585564092.0
729,state,maharashtra,,2023,1,1848268499,2362285906059.0
730,state,dadra & nagar haveli & daman & diu,,2023,1,11803985,12614091200.0
731,state,meghalaya,,2023,1,4164705,10084840615.0
732,state,andaman & nicobar islands,,2023,1,2276392,4461528587.0
733,state,haryana,,2023,1,381318464,591150623736.0
734,state,rajasthan,,2023,1,921096686,1554913375850.0
735,state,ladakh,,2023,1,1567246,3849021298.0
736,state,punjab,,2023,1,96910821,175508676860.0
737,state,assam,,2023,1,113760638,212354167087.0
738,state,jharkhand,,2023,1,240458103,367371336021.0
739,state,odisha,,2023,1,482896088,753968977663.0
740,state,bihar,,2023,1,547831195,1039276959944.0
741,state,kerala,,2023,1,147621565,193637089677.0
742,state,karnataka,,2023,1,1844697189,2470227226317.0
743,state,chandigarh,,2023,1,9815605,12824894394.0
744,state,telangana,,2023,1,1440331458,2372581734284.0
745,state,himachal pradesh,,2023,1,27301726,37740947734.0
746,state,west bengal,,2023,1,459278344,896883182555.0
747,state,gujarat,,2023,1,362511326,597826188806.0
748,state,sikkim,,2023,1,3396128,6762568022.0
749,state,nagaland,,2023,1,2685570,7814397854.0
750,state,mizoram,,2023,1,1052595,2955622739.0
751,state,chhattisgarh,,2023,1,214748957,301088936459.0
752,state,jammu & kashmir,,2023,1,38927244,55921747581.0
753,state,goa,,2023,1,24195070,35096965775.0
754,state,arunachal pradesh,,2023,1,8042825,16394578454.0
755,state,delhi,,2023,1,409753103,611403109580.0
756,state,uttarakhand,,2023,1,79385675,107179907585.0
757,state,puducherry,,2023,2,11130326,15386733257.0
758,state,tamil nadu,,2023,2,498429638,776362551015.0
759,state,uttar pradesh,,2023,2,1211410582,1836622076526.0
760,state,madhya pradesh,,2023,2,848037060,1202440949508.0
761,state,andhra pradesh,,2023,2,1305656964,2506039086916.0
762,state,tripura,,2023,2,7929543,13919130082.0
763,state,lakshadweep,,2023,2,34918,97987438.0
764,state,manipur,,2023,2,1606271,4463876653.0
765,state,maharashtra,,2023,2,2063717848,2606004606468.0
766,state,dadra & nagar haveli & daman & diu,,2023,2,13357115,13750538188.0
767,state,meghalaya,,2023,2,5077212,11084506486.0
768,state,andaman & nicobar islands,,2023,2,2707775,4990344236.0
769,state,haryana,,2023,2,457536190,661742128636.0
770,state,rajasthan,,2023,2,1073459338,1698455586300.0
771,state,ladakh,,2023,2,2943815,7191103886.0
772,state,punjab,,2023,2,117290289,194181575454.0
773,state,assam,,2023,2,138290953,235110788783.0
774,state,jharkhand,,2023,2,289233893,422214727508.0
775,state,odisha,,2023,2,544597829,799332054104.0
776,state,bihar,,2023,2,683933094,1226046745390.0
777,state,kerala,,2023,2,156170617,207796670985.0
778,state,karnataka,,2023,2,2067867526,2777599098830.0
779,state,chandigarh,,2023,2,11553687,14414408750.0
780,state,telangana,,2023,2,1665430971,2698149935008.0
781,state,himachal pradesh,,2023,2,35061595,46875063718.0
782,state,west bengal,,2023,2,545317686,1009315106972.0
783,state,gujarat,,2023,2,416922553,645407208525.0
784,state,sikkim,,2023,2,4412967,8580350436.0
785,state,nagaland,,2023,2,2922001,8021399310.0
786,state,mizoram,,2023,2,1208930,3191806576.0
787,state,chhattisgarh,,2023,2,249931636,333156846754.0
788,state,jammu & kashmir,,2023,2,54588299,76530005380.0
789,state,goa,,2023,2,26530590,38412206943.0
790,state,arunachal pradesh,,2023,2,10360488,19805698664.0
791,state,delhi,,2023,2,482138998,661728515657.0
792,state,uttarakhand,,2023,2,102758214,134072872398.0
793,state,puducherry,,2023,3,12379641,16444491839.0
794,state,tamil nadu,,2023,3,556085008,833105264698.0
795,state,uttar pradesh,,2023,3,1354622466,1861748362006.0
796,state,madhya pradesh,,2023,3,978812593,1237821998249.0
797,state,andhra pradesh,,2023,3,1475164403,2653414098098.0
798,state,tripura,,2023,3,9108762,15249223330.0
799,state,lakshadweep,,2023,3,43757,94527061.0
800,state,manipur,,2023,3,865478,3608286601.0
801,state,maharashtra,,2023,3,2290678587,2752172184241.0
802,state,dadra & nagar haveli & daman & diu,,2023,3,15370328,15096066463.0
803,state,meghalaya,,2023,3,6029842,11406633080.0
804,state,andaman & nicobar islands,,2023,3,3098376,5211596791.0
805,state,haryana,,2023,3,501519478,677491980740.0
806,state,rajasthan,,2023,3,1237232167,1800225443616.0
807,state,ladakh,,2023,3,3621366,8250572243.0
808,state,punjab,,2023,3,132161181,205225582737.0
