id,state,year,quarter,registeredUsers,appOpens,brand,userPercentage,userCount
3241,Kerala,2019,2,2550167,8673220,Realme,0.0457876,116766
3242,Kerala,2019,2,2550167,8673220,OnePlus,0.0312674,79737
3243,Kerala,2019,2,2550167,8673220,Motorola,0.0292616,74622
3244,Kerala,2019,2,2550167,8673220,Lenovo,0.0275468,70249
3245,Kerala,2019,2,2550167,8673220,Others,0.0900965,229761
3246,Kerala,2019,3,2990963,31471694,Xiaomi,0.249922,747507
3247,Kerala,2019,3,2990963,31471694,Samsung,0.208294,622999
3248,Kerala,2019,3,2990963,31471694,Vivo,0.10194,304898
3249,Kerala,2019,3,2990963,31471694,Oppo,0.097831,292609
3250,Kerala,2019,3,2990963,31471694,Apple,0.0632151,189074
3251,Kerala,2019,3,2990963,31471694,Huawei,0.0612465,183186
3252,Kerala,2019,3,2990963,31471694,Realme,0.0463403,138602
3253,Kerala,2019,3,2990963,31471694,OnePlus,0.0293905,87906
3254,Kerala,2019,3,2990963,31471694,Motorola,0.0275684,82456
3255,Kerala,2019,3,2990963,31471694,Lenovo,0.0253383,75786
3256,Kerala,2019,3,2990963,31471694,Others,0.0889145,265940
3257,Kerala,2019,4,3503938,40046033,Xiaomi,0.246952,865305
3258,Kerala,2019,4,3503938,40046033,Samsung,0.209025,732411
3259,Kerala,2019,4,3503938,40046033,Vivo,0.105657,370217
3260,Kerala,2019,4,3503938,40046033,Oppo,0.101048,354067
3261,Kerala,2019,4,3503938,40046033,Huawei,0.0627503,219873
3262,Kerala,2019,4,3503938,40046033,Apple,0.0618182,216607
3263,Kerala,2019,4,3503938,40046033,Realme,0.048411,169629
3264,Kerala,2019,4,3503938,40046033,OnePlus,0.0274925,96332
3265,Kerala,2019,4,3503938,40046033,Motorola,0.0263115,92194
3266,Kerala,2019,4,3503938,40046033,Lenovo,0.0240538,84283
3267,Kerala,2019,4,3503938,40046033,Others,0.0864798,303020
3268,Kerala,2020,1,4078316,46396398,Xiaomi,0.242863,990472
3269,Kerala,2020,1,4078316,46396398,Samsung,0.21049,858444
3270,Kerala,2020,1,4078316,46396398,Vivo,0.109929,448326
3271,Kerala,2020,1,4078316,46396398,Oppo,0.103775,423226
3272,Kerala,2020,1,4078316,46396398,Huawei,0.0635429,259148
3273,Kerala,2020,1,4078316,46396398,Apple,0.0608101,248003
3274,Kerala,2020,1,4078316,46396398,Realme,0.0496386,202442
3275,Kerala,2020,1,4078316,46396398,OnePlus,0.0254779,103907
3276,Kerala,2020,1,4078316,46396398,Motorola,0.0246908,100697
3277,Kerala,2020,1,4078316,46396398,Lenovo,0.0236634,96507
3278,Kerala,2020,1,4078316,46396398,Others,0.0851194,347144
3279,Kerala,2020,2,4728844,45832953,Xiaomi,0.237723,1124154
3280,Kerala,2020,2,4728844,45832953,Samsung,0.213543,1009812
3281,Kerala,2020,2,4728844,45832953,Vivo,0.115278,545130
3282,Kerala,2020,2,4728844,45832953,Oppo,0.10691,505563
3283,Kerala,2020,2,4728844,45832953,Huawei,0.0640854,303050
3284,Kerala,2020,2,4728844,45832953,Apple,0.0580618,274565
3285,Kerala,2020,2,4728844,45832953,Realme,0.0497083,235063
3286,Kerala,2020,2,4728844,45832953,Motorola,0.0236417,111798
3287,Kerala,2020,2,4728844,45832953,Lenovo,0.0231067,109268
3288,Kerala,2020,2,4728844,45832953,OnePlus,0.02306,109047
3289,Kerala,2020,2,4728844,45832953,Others,0.0848821,401394
3290,Kerala,2020,3,5582300,64309022,Xiaomi,0.232877,1299988
3291,Kerala,2020,3,5582300,64309022,Samsung,0.215938,1205428
3292,Kerala,2020,3,5582300,64309022,Vivo,0.12328,688186
3293,Kerala,2020,3,5582300,64309022,Oppo,0.109072,608874
3294,Kerala,2020,3,5582300,64309022,Huawei,0.0638323,356331
3295,Kerala,2020,3,5582300,64309022,Apple,0.0564678,315220
3296,Kerala,2020,3,5582300,64309022,Realme,0.0505449,282157
3297,Kerala,2020,3,5582300,64309022,Lenovo,0.0226254,126302
3298,Kerala,2020,3,5582300,64309022,Motorola,0.0222797,124372
3299,Kerala,2020,3,5582300,64309022,OnePlus,0.0210791,117670
3300,Kerala,2020,3,5582300,64309022,Others,0.0820042,457772
3301,Kerala,2020,4,6387169,91415273,Xiaomi,0.229646,1466789
3302,Kerala,2020,4,6387169,91415273,Samsung,0.219062,1399186
3303,Kerala,2020,4,6387169,91415273,Vivo,0.127059,811546
3304,Kerala,2020,4,6387169,91415273,Oppo,0.110704,707082
3305,Kerala,2020,4,6387169,91415273,Huawei,0.0630007,402396
3306,Kerala,2020,4,6387169,91415273,Apple,0.0571007,364712
3307,Kerala,2020,4,6387169,91415273,Realme,0.0520506,332456
3308,Kerala,2020,4,6387169,91415273,Lenovo,0.0218228,139386
3309,Kerala,2020,4,6387169,91415273,Motorola,0.0210129,134213
3310,Kerala,2020,4,6387169,91415273,OnePlus,0.0198969,127085
3311,Kerala,2020,4,6387169,91415273,Others,0.0786449,502318
3312,Kerala,2021,1,6936943,108918733,Xiaomi,0.229156,1589645
3313,Kerala,2021,1,6936943,108918733,Samsung,0.218685,1517006
3314,Kerala,2021,1,6936943,108918733,Vivo,0.130707,906705
3315,Kerala,2021,1,6936943,108918733,Oppo,0.111722,775012
3316,Kerala,2021,1,6936943,108918733,Huawei,0.061434,426164
3317,Kerala,2021,1,6936943,108918733,Apple,0.0575109,398950
3318,Kerala,2021,1,6936943,108918733,Realme,0.0545053,378100
3319,Kerala,2021,1,6936943,108918733,Lenovo,0.0202953,140787
3320,Kerala,2021,1,6936943,108918733,Motorola,0.0199752,138567
3321,Kerala,2021,1,6936943,108918733,OnePlus,0.019599,135957
3322,Kerala,2021,1,6936943,108918733,Others,0.0764097,530050
3323,Kerala,2021,2,7416083,87814415,Xiaomi,0.2312,1714598
3324,Kerala,2021,2,7416083,87814415,Samsung,0.216527,1605779
3325,Kerala,2021,2,7416083,87814415,Vivo,0.134793,999633
3326,Kerala,2021,2,7416083,87814415,Oppo,0.112126,831538
3327,Kerala,2021,2,7416083,87814415,Realme,0.0599581,444654
3328,Kerala,2021,2,7416083,87814415,Huawei,0.0576895,427830
3329,Kerala,2021,2,7416083,87814415,Apple,0.0576601,427612
3330,Kerala,2021,2,7416083,87814415,OnePlus,0.0196985,146086
3331,Kerala,2021,2,7416083,87814415,Lenovo,0.0186686,138448
3332,Kerala,2021,2,7416083,87814415,Motorola,0.0186228,138108
3333,Kerala,2021,2,7416083,87814415,Others,0.073057,541797
3334,Kerala,2021,3,7949425,116282717,Xiaomi,0.233949,1859763
3335,Kerala,2021,3,7949425,116282717,Samsung,0.211198,1678905
3336,Kerala,2021,3,7949425,116282717,Vivo,0.140365,1115818
3337,Kerala,2021,3,7949425,116282717,Oppo,0.112814,896805
3338,Kerala,2021,3,7949425,116282717,Realme,0.0664984,528624
3339,Kerala,2021,3,7949425,116282717,Apple,0.0580223,461244
3340,Kerala,2021,3,7949425,116282717,Huawei,0.0531992,422903
3341,Kerala,2021,3,7949425,116282717,OnePlus,0.0210917,167667
3342,Kerala,2021,3,7949425,116282717,Motorola,0.0170372,135436
3343,Kerala,2021,3,7949425,116282717,Lenovo,0.0166891,132669
3344,Kerala,2021,3,7949425,116282717,Others,0.0691359,549591
3345,Kerala,2021,4,8473810,213542857,Xiaomi,0.234767,1989367
3346,Kerala,2021,4,8473810,213542857,Samsung,0.206832,1752657
3347,Kerala,2021,4,8473810,213542857,Vivo,0.144889,1227761
3348,Kerala,2021,4,8473810,213542857,Oppo,0.113503,961805
3349,Kerala,2021,4,8473810,213542857,Realme,0.0734065,622033
3350,Kerala,2021,4,8473810,213542857,Apple,0.0598961,507548
3351,Kerala,2021,4,8473810,213542857,Huawei,0.0486436,412197
3352,Kerala,2021,4,8473810,213542857,OnePlus,0.0219488,185990
3353,Kerala,2021,4,8473810,213542857,Motorola,0.0162099,137360
3354,Kerala,2021,4,8473810,213542857,Lenovo,0.0147883,125313
3355,Kerala,2021,4,8473810,213542857,Others,0.0651158,551779
3356,Kerala,2022,1,8972299,94047893,Xiaomi,0.233872,2098370
3357,Kerala,2022,1,8972299,94047893,Samsung,0.203519,1826034
3358,Kerala,2022,1,8972299,94047893,Vivo,0.148303,1330622
3359,Kerala,2022,1,8972299,94047893,Oppo,0.115047,1032233
3360,Kerala,2022,1,8972299,94047893,Realme,0.0786224,705424
3361,Kerala,2022,1,8972299,94047893,Apple,0.0613543,550489
3362,Kerala,2022,1,8972299,94047893,Huawei,0.0455349,408553
3363,Kerala,2022,1,8972299,94047893,OnePlus,0.0222255,199414
3364,Kerala,2022,1,8972299,94047893,Motorola,0.0152949,137230
3365,Kerala,2022,1,8972299,94047893,Lenovo,0.0139317,124999
3366,Kerala,2022,1,8972299,94047893,Others,0.0622952,558931
3367,Ladakh,2018,1,8784,0,Xiaomi,0.263661,2316
3368,Ladakh,2018,1,8784,0,Samsung,0.195811,1720
3369,Ladakh,2018,1,8784,0,Vivo,0.178734,1570
3370,Ladakh,2018,1,8784,0,Oppo,0.129554,1138
3371,Ladakh,2018,1,8784,0,Realme,0.0488388,429
3372,Ladakh,2018,1,8784,0,Apple,0.0294854,259
3373,Ladakh,2018,1,8784,0,OnePlus,0.0265255,233
3374,Ladakh,2018,1,8784,0,Motorola,0.0183288,161
3375,Ladakh,2018,1,8784,0,Lenovo,0.0181011,159
3376,Ladakh,2018,1,8784,0,Micromax,0.0133197,117
3377,Ladakh,2018,1,8784,0,Others,0.0776412,682
3378,Ladakh,2018,2,12918,0,Xiaomi,0.26645,3442
3379,Ladakh,2018,2,12918,0,Samsung,0.189116,2443
3380,Ladakh,2018,2,12918,0,Vivo,0.185323,2394
3381,Ladakh,2018,2,12918,0,Oppo,0.13578,1754
3382,Ladakh,2018,2,12918,0,Realme,0.0469113,606
3383,Ladakh,2018,2,12918,0,Apple,0.0277133,358
3384,Ladakh,2018,2,12918,0,OnePlus,0.0247716,320
3385,Ladakh,2018,2,12918,0,Motorola,0.020514,265
3386,Ladakh,2018,2,12918,0,Lenovo,0.0159467,206
3387,Ladakh,2018,2,12918,0,Micromax,0.0145533,188
3388,Ladakh,2018,2,12918,0,Others,0.0729215,942
3389,Ladakh,2018,3,17749,0,Xiaomi,0.27641,4906
3390,Ladakh,2018,3,17749,0,Vivo,0.190321,3378
3391,Ladakh,2018,3,17749,0,Samsung,0.189306,3360
3392,Ladakh,2018,3,17749,0,Oppo,0.137923,2448
3393,Ladakh,2018,3,17749,0,Realme,0.0461434,819
3394,Ladakh,2018,3,17749,0,Apple,0.0257479,457
3395,Ladakh,2018,3,17749,0,OnePlus,0.0247901,440
3396,Ladakh,2018,3,17749,0,Motorola,0.0205082,364
3397,Ladakh,2018,3,17749,0,Lenovo,0.0135219,240
3398,Ladakh,2018,3,17749,0,Huawei,0.0112682,200
3399,Ladakh,2018,3,17749,0,Others,0.06406,1137
3400,Ladakh,2018,4,23883,0,Xiaomi,0.281958,6734
3401,Ladakh,2018,4,23883,0,Vivo,0.197253,4711
3402,Ladakh,2018,4,23883,0,Samsung,0.187623,4481
3403,Ladakh,2018,4,23883,0,Oppo,0.138467,3307
3404,Ladakh,2018,4,23883,0,Realme,0.0455135,1087
3405,Ladakh,2018,4,23883,0,Apple,0.0247456,591
3406,Ladakh,2018,4,23883,0,OnePlus,0.0232383,555
3407,Ladakh,2018,4,23883,0,Motorola,0.0203492,486
3408,Ladakh,2018,4,23883,0,Lenovo,0.0146129,349
3409,Ladakh,2018,4,23883,0,Huawei,0.0116401,278
3410,Ladakh,2018,4,23883,0,Others,0.0545995,1304
3411,Ladakh,2019,1,29649,0,Xiaomi,0.285069,8452
3412,Ladakh,2019,1,29649,0,Vivo,0.201255,5967
3413,Ladakh,2019,1,29649,0,Samsung,0.18429,5464
3414,Ladakh,2019,1,29649,0,Oppo,0.140544,4167
3415,Ladakh,2019,1,29649,0,Realme,0.0453641,1345
3416,Ladakh,2019,1,29649,0,Apple,0.0237107,703
3417,Ladakh,2019,1,29649,0,OnePlus,0.022564,669
3418,Ladakh,2019,1,29649,0,Motorola,0.0190226,564
3419,Ladakh,2019,1,29649,0,Lenovo,0.0128166,380
3420,Ladakh,2019,1,29649,0,Huawei,0.012648,375
3421,Ladakh,2019,1,29649,0,Others,0.0527168,1563
3422,Ladakh,2019,2,35516,157317,Xiaomi,0.289334,10276
3423,Ladakh,2019,2,35516,157317,Vivo,0.199854,7098
3424,Ladakh,2019,2,35516,157317,Samsung,0.184283,6545
3425,Ladakh,2019,2,35516,157317,Oppo,0.141007,5008
3426,Ladakh,2019,2,35516,157317,Realme,0.0442899,1573
3427,Ladakh,2019,2,35516,157317,Apple,0.0242708,862
3428,Ladakh,2019,2,35516,157317,OnePlus,0.0218775,777
3429,Ladakh,2019,2,35516,157317,Motorola,0.0185269,658
3430,Ladakh,2019,2,35516,157317,Lenovo,0.0130927,465
3431,Ladakh,2019,2,35516,157317,Huawei,0.0128956,458
3432,Ladakh,2019,2,35516,157317,Others,0.0505688,1796
3433,Ladakh,2019,3,39173,503126,Xiaomi,0.293187,11485
3434,Ladakh,2019,3,39173,503126,Vivo,0.202691,7940
3435,Ladakh,2019,3,39173,503126,Samsung,0.17992,7048
3436,Ladakh,2019,3,39173,503126,Oppo,0.140479,5503
3437,Ladakh,2019,3,39173,503126,Realme,0.0449289,1760
3438,Ladakh,2019,3,39173,503126,Apple,0.024328,953
3439,Ladakh,2019,3,39173,503126,OnePlus,0.0225666,884
3440,Ladakh,2019,3,39173,503126,Motorola,0.0174355,683
3441,Ladakh,2019,3,39173,503126,Huawei,0.0142956,560
3442,Ladakh,2019,3,39173,503126,Lenovo,0.0112833,442
3443,Ladakh,2019,3,39173,503126,Others,0.0488857,1915
3444,Ladakh,2019,4,43108,470440,Xiaomi,0.292057,12590
3445,Ladakh,2019,4,43108,470440,Vivo,0.20669,8910
3446,Ladakh,2019,4,43108,470440,Samsung,0.17825,7684
3447,Ladakh,2019,4,43108,470440,Oppo,0.142456,6141
3448,Ladakh,2019,4,43108,470440,Realme,0.0464647,2003
3449,Ladakh,2019,4,43108,470440,Apple,0.024543,1058
3450,Ladakh,2019,4,43108,470440,OnePlus,0.0221305,954
3451,Ladakh,2019,4,43108,470440,Motorola,0.0174446,752
3452,Ladakh,2019,4,43108,470440,Huawei,0.0140809,607
3453,Ladakh,2019,4,43108,470440,Lenovo,0.0100445,433
3454,Ladakh,2019,4,43108,470440,Others,0.0458384,1976
3455,Ladakh,2020,1,47790,590484,Xiaomi,0.290647,13890
3456,Ladakh,2020,1,47790,590484,Vivo,0.210337,10052
3457,Ladakh,2020,1,47790,590484,Samsung,0.177338,8475
3458,Ladakh,2020,1,47790,590484,Oppo,0.144716,6916
3459,Ladakh,2020,1,47790,590484,Realme,0.0479598,2292
3460,Ladakh,2020,1,47790,590484,Apple,0.0236451,1130
3461,Ladakh,2020,1,47790,590484,OnePlus,0.0221385,1058
3462,Ladakh,2020,1,47790,590484,Motorola,0.0164679,787
3463,Ladakh,2020,1,47790,590484,Huawei,0.0147102,703
3464,Ladakh,2020,1,47790,590484,Lenovo,0.00947897,453
3465,Ladakh,2020,1,47790,590484,Others,0.0425612,2034
3466,Ladakh,2020,2,53034,695673,Xiaomi,0.292492,15512
3467,Ladakh,2020,2,53034,695673,Vivo,0.211204,11201
3468,Ladakh,2020,2,53034,695673,Samsung,0.176698,9371
3469,Ladakh,2020,2,53034,695673,Oppo,0.145869,7736
3470,Ladakh,2020,2,53034,695673,Realme,0.0495531,2628
3471,Ladakh,2020,2,53034,695673,Apple,0.0232681,1234
3472,Ladakh,2020,2,53034,695673,OnePlus,0.0213259,1131
3473,Ladakh,2020,2,53034,695673,Motorola,0.0156126,828
3474,Ladakh,2020,2,53034,695673,Huawei,0.0148207,786
3475,Ladakh,2020,2,53034,695673,Lenovo,0.00869254,461
3476,Ladakh,2020,2,53034,695673,Others,0.0404646,2146
3477,Ladakh,2020,3,58401,1015680,Xiaomi,0.29318,17122
3478,Ladakh,2020,3,58401,1015680,Vivo,0.21212,12388
3479,Ladakh,2020,3,58401,1015680,Samsung,0.176521,10309
3480,Ladakh,2020,3,58401,1015680,Oppo,0.146967,8583
3481,Ladakh,2020,3,58401,1015680,Realme,0.0514204,3003
3482,Ladakh,2020,3,58401,1015680,Apple,0.0229106,1338
3483,Ladakh,2020,3,58401,1015680,OnePlus,0.021027,1228
3484,Ladakh,2020,3,58401,1015680,Motorola,0.0148114,865
3485,Ladakh,2020,3,58401,1015680,Huawei,0.0145717,851
3486,Ladakh,2020,3,58401,1015680,Lenovo,0.0085615,500
3487,Ladakh,2020,3,58401,1015680,Others,0.0379103,2214
3488,Ladakh,2020,4,64853,1232757,Xiaomi,0.290904,18866
3489,Ladakh,2020,4,64853,1232757,Vivo,0.212018,13750
3490,Ladakh,2020,4,64853,1232757,Samsung,0.177077,11484
3491,Ladakh,2020,4,64853,1232757,Oppo,0.149307,9683
3492,Ladakh,2020,4,64853,1232757,Realme,0.0536598,3480
3493,Ladakh,2020,4,64853,1232757,Apple,0.0228825,1484
3494,Ladakh,2020,4,64853,1232757,OnePlus,0.021541,1397
3495,Ladakh,2020,4,64853,1232757,Huawei,0.0142476,924
3496,Ladakh,2020,4,64853,1232757,Motorola,0.0140626,912
3497,Ladakh,2020,4,64853,1232757,Lenovo,0.00807981,524
3498,Ladakh,2020,4,64853,1232757,Others,0.0362204,2349
3499,Ladakh,2021,1,69919,1184204,Xiaomi,0.288891,20199
3500,Ladakh,2021,1,69919,1184204,Vivo,0.217151,15183
3501,Ladakh,2021,1,69919,1184204,Samsung,0.174945,12232
3502,Ladakh,2021,1,69919,1184204,Oppo,0.148486,10382
3503,Ladakh,2021,1,69919,1184204,Realme,0.0563509,3940
3504,Ladakh,2021,1,69919,1184204,Apple,0.0230696,1613
3505,Ladakh,2021,1,69919,1184204,OnePlus,0.0218968,1531
3506,Ladakh,2021,1,69919,1184204,Huawei,0.0134584,941
3507,Ladakh,2021,1,69919,1184204,Motorola,0.0132153,924
3508,Ladakh,2021,1,69919,1184204,Lenovo,0.00743718,520
3509,Ladakh,2021,1,69919,1184204,Others,0.0350978,2454
3510,Ladakh,2021,2,75048,4391632,Xiaomi,0.282846,21227
3511,Ladakh,2021,2,75048,4391632,Vivo,0.219366,16463
3512,Ladakh,2021,2,75048,4391632,Samsung,0.175008,13134
3513,Ladakh,2021,2,75048,4391632,Oppo,0.146959,11029
3514,Ladakh,2021,2,75048,4391632,Realme,0.0628265,4715
3515,Ladakh,2021,2,75048,4391632,Apple,0.0242911,1823
3516,Ladakh,2021,2,75048,4391632,OnePlus,0.0231985,1741
3517,Ladakh,2021,2,75048,4391632,Motorola,0.0122855,922
3518,Ladakh,2021,2,75048,4391632,Huawei,0.0119124,894
3519,Ladakh,2021,2,75048,4391632,Lenovo,0.00652915,490
3520,Ladakh,2021,2,75048,4391632,Others,0.0347777,2610
3521,Ladakh,2021,3,81210,7099550,Xiaomi,0.275631,22384
3522,Ladakh,2021,3,81210,7099550,Vivo,0.223174,18124
3523,Ladakh,2021,3,81210,7099550,Samsung,0.168218,13661
3524,Ladakh,2021,3,81210,7099550,Oppo,0.148935,12095
3525,Ladakh,2021,3,81210,7099550,Realme,0.0686984,5579
3526,Ladakh,2021,3,81210,7099550,OnePlus,0.0267947,2176
3527,Ladakh,2021,3,81210,7099550,Apple,0.0246768,2004
3528,Ladakh,2021,3,81210,7099550,Huawei,0.0124738,1013
3529,Ladakh,2021,3,81210,7099550,Motorola,0.0112055,910
3530,Ladakh,2021,3,81210,7099550,Lenovo,0.00586135,476
3531,Ladakh,2021,3,81210,7099550,Others,0.0343307,2788
3532,Ladakh,2021,4,87057,2665203,Xiaomi,0.269502,23462
3533,Ladakh,2021,4,87057,2665203,Vivo,0.223681,19473
3534,Ladakh,2021,4,87057,2665203,Samsung,0.161653,14073
3535,Ladakh,2021,4,87057,2665203,Oppo,0.148179,12900
3536,Ladakh,2021,4,87057,2665203,Realme,0.0790172,6879
3537,Ladakh,2021,4,87057,2665203,OnePlus,0.0307615,2678
3538,Ladakh,2021,4,87057,2665203,Apple,0.0270857,2358
3539,Ladakh,2021,4,87057,2665203,Huawei,0.0110043,958
3540,Ladakh,2021,4,87057,2665203,Motorola,0.0104759,912
3541,Ladakh,2021,4,87057,2665203,Lenovo,0.00515754,449
3542,Ladakh,2021,4,87057,2665203,Others,0.0334838,2915
3543,Ladakh,2022,1,92492,8902080,Xiaomi,0.264455,24460
3544,Ladakh,2022,1,92492,8902080,Vivo,0.223576,20679
3545,Ladakh,2022,1,92492,8902080,Samsung,0.157354,14554
3546,Ladakh,2022,1,92492,8902080,Oppo,0.149343,13813
3547,Ladakh,2022,1,92492,8902080,Realme,0.0848938,7852
3548,Ladakh,2022,1,92492,8902080,OnePlus,0.0322623,2984
3549,Ladakh,2022,1,92492,8902080,Apple,0.0287052,2655
3550,Ladakh,2022,1,92492,8902080,Huawei,0.0107685,996
3551,Ladakh,2022,1,92492,8902080,Motorola,0.00995762,921
3552,Ladakh,2022,1,92492,8902080,Lenovo,0.0054275,502
3553,Ladakh,2022,1,92492,8902080,Others,0.0332569,3076
3554,Lakshadweep,2018,1,501,0,Samsung,0.203593,102
3555,Lakshadweep,2018,1,501,0,Xiaomi,0.199601,100
3556,Lakshadweep,2018,1,501,0,Vivo,0.133733,67
3557,Lakshadweep,2018,1,501,0,Oppo,0.111776,56
3558,Lakshadweep,2018,1,501,0,Huawei,0.0499002,25
3559,Lakshadweep,2018,1,501,0,OnePlus,0.0439122,22
3560,Lakshadweep,2018,1,501,0,Apple,0.0399202,20
3561,Lakshadweep,2018,1,501,0,Realme,0.0399202,20
3562,Lakshadweep,2018,1,501,0,Gionee,0.0239521,12
3563,Lakshadweep,2018,1,501,0,COOLPAD,0.0199601,10
3564,Lakshadweep,2018,1,501,0,Others,0.133733,67
3565,Lakshadweep,2018,2,686,0,Xiaomi,0.214286,147
3566,Lakshadweep,2018,2,686,0,Samsung,0.186589,128
3567,Lakshadweep,2018,2,686,0,Vivo,0.141399,97
3568,Lakshadweep,2018,2,686,0,Oppo,0.126822,87
3569,Lakshadweep,2018,2,686,0,Apple,0.0510204,35
3570,Lakshadweep,2018,2,686,0,Huawei,0.0451895,31
3571,Lakshadweep,2018,2,686,0,OnePlus,0.0422741,29
3572,Lakshadweep,2018,2,686,0,Realme,0.0349854,24
3573,Lakshadweep,2018,2,686,0,Lenovo,0.0233236,16
3574,Lakshadweep,2018,2,686,0,Gionee,0.0218659,15
3575,Lakshadweep,2018,2,686,0,Others,0.112245,77
3576,Lakshadweep,2018,3,918,0,Xiaomi,0.212418,195
3577,Lakshadweep,2018,3,918,0,Samsung,0.180828,166
3578,Lakshadweep,2018,3,918,0,Vivo,0.145969,134
3579,Lakshadweep,2018,3,918,0,Oppo,0.131808,121
3580,Lakshadweep,2018,3,918,0,Apple,0.0501089,46
3581,Lakshadweep,2018,3,918,0,Huawei,0.0479303,44
3582,Lakshadweep,2018,3,918,0,OnePlus,0.043573,40
3583,Lakshadweep,2018,3,918,0,Realme,0.0381264,35
3584,Lakshadweep,2018,3,918,0,Lenovo,0.0196078,18
3585,Lakshadweep,2018,3,918,0,Gionee,0.0174292,16
3586,Lakshadweep,2018,3,918,0,Others,0.1122,103
3587,Lakshadweep,2018,4,1156,0,Xiaomi,0.211938,245
3588,Lakshadweep,2018,4,1156,0,Samsung,0.17128,198
3589,Lakshadweep,2018,4,1156,0,Vivo,0.16436,190
3590,Lakshadweep,2018,4,1156,0,Oppo,0.132353,153
3591,Lakshadweep,2018,4,1156,0,Huawei,0.0536332,62
3592,Lakshadweep,2018,4,1156,0,Realme,0.0475779,55
3593,Lakshadweep,2018,4,1156,0,Apple,0.0441176,51
3594,Lakshadweep,2018,4,1156,0,OnePlus,0.0406574,47
3595,Lakshadweep,2018,4,1156,0,Lenovo,0.0207612,24
3596,Lakshadweep,2018,4,1156,0,Motorola,0.0155709,18
3597,Lakshadweep,2018,4,1156,0,Others,0.0977509,113
3598,Lakshadweep,2019,1,1416,0,Xiaomi,0.210452,298
3599,Lakshadweep,2019,1,1416,0,Vivo,0.169492,240
3600,Lakshadweep,2019,1,1416,0,Samsung,0.163136,231
3601,Lakshadweep,2019,1,1416,0,Oppo,0.139831,198
3602,Lakshadweep,2019,1,1416,0,Huawei,0.0685028,97
3603,Lakshadweep,2019,1,1416,0,Realme,0.0473164,67
3604,Lakshadweep,2019,1,1416,0,Apple,0.0388418,55
3605,Lakshadweep,2019,1,1416,0,OnePlus,0.0367232,52
3606,Lakshadweep,2019,1,1416,0,Lenovo,0.0218927,31
3607,Lakshadweep,2019,1,1416,0,Motorola,0.0169492,24
3608,Lakshadweep,2019,1,1416,0,Others,0.0868644,123
3609,Lakshadweep,2019,2,1747,4580,Xiaomi,0.215799,377
3610,Lakshadweep,2019,2,1747,4580,Vivo,0.176875,309
3611,Lakshadweep,2019,2,1747,4580,Samsung,0.158558,277
3612,Lakshadweep,2019,2,1747,4580,Oppo,0.140813,246
3613,Lakshadweep,2019,2,1747,4580,Huawei,0.0755581,132
3614,Lakshadweep,2019,2,1747,4580,Realme,0.0492272,86
3615,Lakshadweep,2019,2,1747,4580,OnePlus,0.0331998,58
3616,Lakshadweep,2019,2,1747,4580,Apple,0.0326274,57
3617,Lakshadweep,2019,2,1747,4580,Lenovo,0.0206068,36
3618,Lakshadweep,2019,2,1747,4580,Motorola,0.0183171,32
3619,Lakshadweep,2019,2,1747,4580,Others,0.0784201,137
3620,Lakshadweep,2019,3,2117,15038,Xiaomi,0.208786,442
3621,Lakshadweep,2019,3,2117,15038,Vivo,0.178555,378
3622,Lakshadweep,2019,3,2117,15038,Samsung,0.162022,343
3623,Lakshadweep,2019,3,2117,15038,Oppo,0.156353,331
3624,Lakshadweep,2019,3,2117,15038,Huawei,0.0821918,174
3625,Lakshadweep,2019,3,2117,15038,Realme,0.0486538,103
3626,Lakshadweep,2019,3,2117,15038,Apple,0.0321209,68
3627,Lakshadweep,2019,3,2117,15038,OnePlus,0.0302315,64
3628,Lakshadweep,2019,3,2117,15038,Motorola,0.0170052,36
3629,Lakshadweep,2019,3,2117,15038,Lenovo,0.0155881,33
3630,Lakshadweep,2019,3,2117,15038,Others,0.0684932,145
3631,Lakshadweep,2019,4,2427,17760,Xiaomi,0.204368,496
3632,Lakshadweep,2019,4,2427,17760,Vivo,0.190358,462
3633,Lakshadweep,2019,4,2427,17760,Samsung,0.16234,394
3634,Lakshadweep,2019,4,2427,17760,Oppo,0.152864,371
3635,Lakshadweep,2019,4,2427,17760,Huawei,0.0832303,202
3636,Lakshadweep,2019,4,2427,17760,Realme,0.0510919,124
3637,Lakshadweep,2019,4,2427,17760,Apple,0.0296663,72
3638,Lakshadweep,2019,4,2427,17760,OnePlus,0.0288422,70
3639,Lakshadweep,2019,4,2427,17760,Motorola,0.0152452,37
3640,Lakshadweep,2019,4,2427,17760,Lenovo,0.0144211,35
3641,Lakshadweep,2019,4,2427,17760,Others,0.0675731,164
3642,Lakshadweep,2020,1,2772,21982,Xiaomi,0.20202,560
3643,Lakshadweep,2020,1,2772,21982,Vivo,0.197691,548
3644,Lakshadweep,2020,1,2772,21982,Samsung,0.155483,431
3645,Lakshadweep,2020,1,2772,21982,Oppo,0.15368,426
3646,Lakshadweep,2020,1,2772,21982,Huawei,0.0854978,237
3647,Lakshadweep,2020,1,2772,21982,Realme,0.0548341,152
3648,Lakshadweep,2020,1,2772,21982,Apple,0.0292208,81
3649,Lakshadweep,2020,1,2772,21982,OnePlus,0.0277778,77
3650,Lakshadweep,2020,1,2772,21982,Lenovo,0.0169553,47
3651,Lakshadweep,2020,1,2772,21982,Motorola,0.0137085,38
3652,Lakshadweep,2020,1,2772,21982,Others,0.0631313,175
